@relation biodiversitySpreadsheets_whithoutWeights

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
367,33,1060,540,0.6625,0.9175,0.257183,0.9175,0.742817,0.401752,0.7135,1.285915,0.005224
367,33,1059,541,0.661875,0.9175,0.257363,0.9175,0.742637,0.401972,0.713,1.286816,0.005333
367,33,1058,542,0.66125,0.9175,0.257544,0.9175,0.742456,0.402192,0.7125,1.287719,0.005556
367,33,1057,543,0.660625,0.9175,0.257725,0.9175,0.742275,0.402412,0.712,1.288624,0.005625
367,33,1056,544,0.66,0.9175,0.257906,0.9175,0.742094,0.402633,0.7115,1.289529,0.005678
367,33,1055,545,0.659375,0.9175,0.258087,0.9175,0.741913,0.402854,0.711,1.290436,0.005735
367,33,1054,546,0.65875,0.9175,0.258269,0.9175,0.741731,0.403075,0.7105,1.291344,0.006
367,33,1053,547,0.658125,0.9175,0.258451,0.9175,0.741549,0.403297,0.71,1.292254,0.006077
367,33,1052,548,0.6575,0.9175,0.258633,0.9175,0.741367,0.403518,0.7095,1.293164,0.006112
367,33,1051,549,0.656875,0.9175,0.258815,0.9175,0.741185,0.40374,0.709,1.294076,0.006167
367,33,1050,550,0.65625,0.9175,0.258998,0.9175,0.741002,0.403963,0.7085,1.294989,0.00625
367,33,1049,551,0.655625,0.9175,0.259181,0.9175,0.740819,0.404185,0.708,1.295904,0.0065
367,33,1047,553,0.654375,0.9175,0.259547,0.9175,0.740453,0.404631,0.707,1.297737,0.006667
366,34,1045,555,0.653125,0.915,0.259391,0.915,0.740609,0.404197,0.7055,1.296953,0.006705
366,34,1044,556,0.6525,0.915,0.259574,0.915,0.740426,0.40442,0.705,1.297872,0.006899
366,34,1043,557,0.651875,0.915,0.259759,0.915,0.740241,0.404643,0.7045,1.298793,0.00697
366,34,1042,558,0.65125,0.915,0.259943,0.915,0.740057,0.404867,0.704,1.299716,0.00754
366,34,1040,560,0.65,0.915,0.260313,0.915,0.739687,0.405316,0.703,1.301565,0.007569
366,34,1039,561,0.649375,0.915,0.260498,0.915,0.739502,0.40554,0.7025,1.302491,0.007857
366,34,1038,562,0.64875,0.915,0.260684,0.915,0.739316,0.405765,0.702,1.303419,0.008333
366,34,1037,563,0.648125,0.915,0.26087,0.915,0.73913,0.40599,0.7015,1.304348,0.008333
366,34,1036,564,0.6475,0.915,0.261056,0.915,0.738944,0.406215,0.701,1.305278,0.008571
366,34,1035,565,0.646875,0.915,0.261242,0.915,0.738758,0.406441,0.7005,1.30621,0.008943
366,34,1033,567,0.645625,0.915,0.261615,0.915,0.738385,0.406893,0.6995,1.308077,0.008944
366,34,1032,568,0.645,0.915,0.261803,0.915,0.738197,0.407119,0.699,1.309013,0.009286
366,34,1031,569,0.644375,0.915,0.26199,0.915,0.73801,0.407346,0.6985,1.30995,0.009375
366,34,1030,570,0.64375,0.915,0.262178,0.915,0.737822,0.407572,0.698,1.310888,0.01
366,34,1024,576,0.64,0.915,0.263309,0.915,0.736691,0.408939,0.695,1.316547,0.01
365,35,986,614,0.61625,0.9125,0.27017,0.9125,0.72983,0.416905,0.6755,1.350851,0.01
365,35,985,615,0.615625,0.9125,0.27037,0.9125,0.72963,0.417143,0.675,1.351852,0.01
363,37,981,619,0.613125,0.9075,0.270089,0.9075,0.729911,0.416284,0.672,1.350446,0.010119
363,37,980,620,0.6125,0.9075,0.27029,0.9075,0.72971,0.416523,0.6715,1.351452,0.010833
363,37,979,621,0.611875,0.9075,0.270492,0.9075,0.729508,0.416762,0.671,1.352459,0.01125
363,37,978,622,0.61125,0.9075,0.270694,0.9075,0.729306,0.417002,0.6705,1.353468,0.011667
363,37,976,624,0.61,0.9075,0.271098,0.9075,0.728902,0.417481,0.6695,1.355489,0.011786
363,37,975,625,0.609375,0.9075,0.2713,0.9075,0.7287,0.417722,0.669,1.356502,0.011965
363,37,974,626,0.60875,0.9075,0.271503,0.9075,0.728497,0.417962,0.6685,1.357517,0.012
363,37,973,627,0.608125,0.9075,0.271707,0.9075,0.728293,0.418203,0.668,1.358533,0.012
363,37,970,630,0.60625,0.9075,0.272318,0.9075,0.727682,0.418927,0.6665,1.36159,0.01242
363,37,969,631,0.605625,0.9075,0.272523,0.9075,0.727477,0.419169,0.666,1.362613,0.0125
363,37,967,633,0.604375,0.9075,0.272932,0.9075,0.727068,0.419653,0.665,1.364662,0.012626
363,37,966,634,0.60375,0.9075,0.273138,0.9075,0.726862,0.419896,0.6645,1.365688,0.012727
363,37,965,635,0.603125,0.9075,0.273343,0.9075,0.726657,0.420139,0.664,1.366717,0.013333
363,37,964,636,0.6025,0.9075,0.273549,0.9075,0.726451,0.420382,0.6635,1.367747,0.013659
363,37,963,637,0.601875,0.9075,0.273756,0.9075,0.726244,0.420626,0.663,1.368778,0.014063
363,37,962,638,0.60125,0.9075,0.273962,0.9075,0.726038,0.42087,0.6625,1.369811,0.014962
363,37,961,639,0.600625,0.9075,0.274169,0.9075,0.725831,0.421114,0.662,1.370846,0.015
363,37,960,640,0.6,0.9075,0.274376,0.9075,0.725624,0.421358,0.6615,1.371882,0.015
363,37,959,641,0.599375,0.9075,0.274584,0.9075,0.725416,0.421603,0.661,1.37292,0.015247
363,37,958,642,0.59875,0.9075,0.274792,0.9075,0.725208,0.421848,0.6605,1.373959,0.015333
363,37,957,643,0.598125,0.9075,0.275,0.9075,0.725,0.422093,0.66,1.375,0.015526
362,38,957,643,0.598125,0.905,0.27445,0.905,0.72555,0.421175,0.6595,1.372252,0.015552
361,39,957,643,0.598125,0.9025,0.2739,0.9025,0.7261,0.420256,0.659,1.369499,0.01578
361,39,955,645,0.596875,0.9025,0.274316,0.9025,0.725684,0.420746,0.658,1.371581,0.016
360,40,955,645,0.596875,0.9,0.273764,0.9,0.726236,0.419825,0.6575,1.368821,0.01654
360,40,954,646,0.59625,0.9,0.273973,0.9,0.726027,0.42007,0.657,1.369863,0.016667
360,40,953,647,0.595625,0.9,0.274181,0.9,0.725819,0.420315,0.6565,1.370906,0.017095
360,40,952,648,0.595,0.9,0.27439,0.9,0.72561,0.420561,0.656,1.371951,0.017707
360,40,951,649,0.594375,0.9,0.2746,0.9,0.7254,0.420807,0.6555,1.372998,0.017876
359,41,951,649,0.594375,0.8975,0.274046,0.8975,0.725954,0.419883,0.655,1.370229,0.01814
359,41,950,650,0.59375,0.8975,0.274255,0.8975,0.725745,0.420129,0.6545,1.371276,0.018174
359,41,949,651,0.593125,0.8975,0.274465,0.8975,0.725535,0.420375,0.654,1.372324,0.018193
359,41,948,652,0.5925,0.8975,0.274675,0.8975,0.725325,0.420621,0.6535,1.373374,0.018333
359,41,947,653,0.591875,0.8975,0.274885,0.8975,0.725115,0.420868,0.653,1.374426,0.019333
359,41,946,654,0.59125,0.8975,0.275096,0.8975,0.724904,0.421114,0.6525,1.375479,0.019833
359,41,945,655,0.590625,0.8975,0.275307,0.8975,0.724693,0.421362,0.652,1.376534,0.019893
359,41,944,656,0.59,0.8975,0.275518,0.8975,0.724482,0.421609,0.6515,1.37759,0.02
359,41,942,658,0.58875,0.8975,0.275942,0.8975,0.724058,0.422105,0.6505,1.379708,0.02
359,41,922,678,0.57625,0.8975,0.28025,0.8975,0.71975,0.427127,0.6405,1.401249,0.02019
359,41,921,679,0.575625,0.8975,0.280469,0.8975,0.719531,0.427381,0.64,1.402344,0.02125
359,41,920,680,0.575,0.8975,0.280688,0.8975,0.719312,0.427635,0.6395,1.40344,0.022
359,41,919,681,0.574375,0.8975,0.280908,0.8975,0.719092,0.42789,0.639,1.404538,0.022222
359,41,918,682,0.57375,0.8975,0.281128,0.8975,0.718872,0.428145,0.6385,1.405638,0.022373
359,41,917,683,0.573125,0.8975,0.281348,0.8975,0.718652,0.428401,0.638,1.40674,0.0225
359,41,915,685,0.571875,0.8975,0.28179,0.8975,0.71821,0.428913,0.637,1.408948,0.022941
358,42,914,686,0.57125,0.895,0.281447,0.895,0.718553,0.42823,0.636,1.407233,0.023026
358,42,913,687,0.570625,0.895,0.281668,0.895,0.718332,0.428486,0.6355,1.40834,0.023095
358,42,911,689,0.569375,0.895,0.282112,0.895,0.717888,0.428999,0.6345,1.410559,0.023111
358,42,910,690,0.56875,0.895,0.282334,0.895,0.717666,0.429257,0.634,1.411672,0.023333
358,42,909,691,0.568125,0.895,0.282557,0.895,0.717443,0.429514,0.6335,1.412786,0.024
357,43,909,691,0.568125,0.8925,0.281991,0.8925,0.718009,0.428571,0.633,1.409953,0.024167
357,43,908,692,0.5675,0.8925,0.282213,0.8925,0.717787,0.428829,0.6325,1.411067,0.024187
357,43,907,693,0.566875,0.8925,0.282437,0.8925,0.717563,0.429087,0.632,1.412184,0.024286
356,44,907,693,0.566875,0.89,0.281869,0.89,0.718131,0.428142,0.6315,1.409343,0.024714
356,44,906,694,0.56625,0.89,0.282092,0.89,0.717908,0.4284,0.631,1.41046,0.025
356,44,903,697,0.564375,0.89,0.282764,0.89,0.717236,0.429174,0.6295,1.41382,0.025692
356,44,902,698,0.56375,0.89,0.282989,0.89,0.717011,0.429433,0.629,1.414944,0.026667
356,44,901,699,0.563125,0.89,0.283214,0.89,0.716786,0.429692,0.6285,1.41607,0.026667
356,44,899,701,0.561875,0.89,0.283665,0.89,0.716335,0.430211,0.6275,1.418327,0.027152
356,44,898,702,0.56125,0.89,0.283892,0.89,0.716108,0.430472,0.627,1.419458,0.027407
355,45,898,702,0.56125,0.8875,0.28332,0.8875,0.71668,0.429522,0.6265,1.4166,0.0275
355,45,897,703,0.560625,0.8875,0.283546,0.8875,0.716454,0.429782,0.626,1.417732,0.028131
355,45,896,704,0.56,0.8875,0.283773,0.8875,0.716227,0.430042,0.6255,1.418865,0.028333
355,45,895,705,0.559375,0.8875,0.284,0.8875,0.716,0.430303,0.625,1.42,0.028786
354,46,895,705,0.559375,0.885,0.283427,0.885,0.716573,0.429351,0.6245,1.417134,0.029848
354,46,894,706,0.55875,0.885,0.283654,0.885,0.716346,0.429612,0.624,1.418269,0.03
354,46,893,707,0.558125,0.885,0.283881,0.885,0.716119,0.429872,0.6235,1.419407,0.03
353,47,879,721,0.549375,0.8825,0.286526,0.8825,0.713474,0.432598,0.616,1.43263,0.030238
353,47,878,722,0.54875,0.8825,0.286759,0.8825,0.713241,0.432863,0.6155,1.433794,0.030302
353,47,877,723,0.548125,0.8825,0.286992,0.8825,0.713008,0.433129,0.615,1.434959,0.030623
353,47,876,724,0.5475,0.8825,0.287225,0.8825,0.712775,0.433395,0.6145,1.436127,0.030952
353,47,874,726,0.54625,0.8825,0.287694,0.8825,0.712306,0.433927,0.6135,1.438468,0.031
353,47,873,727,0.545625,0.8825,0.287928,0.8825,0.712072,0.434194,0.613,1.439641,0.031429
352,48,873,727,0.545625,0.88,0.287347,0.88,0.712653,0.433231,0.6125,1.436735,0.031667
352,48,872,728,0.545,0.88,0.287582,0.88,0.712418,0.433498,0.612,1.437908,0.032
352,48,871,729,0.544375,0.88,0.287817,0.88,0.712183,0.433765,0.6115,1.439084,0.0325
352,48,870,730,0.54375,0.88,0.288052,0.88,0.711948,0.434032,0.611,1.440262,0.033333
352,48,869,731,0.543125,0.88,0.288288,0.88,0.711712,0.4343,0.6105,1.441441,0.033476
352,48,868,732,0.5425,0.88,0.288525,0.88,0.711475,0.434568,0.61,1.442623,0.033491
352,48,866,734,0.54125,0.88,0.288998,0.88,0.711002,0.435105,0.609,1.444992,0.033503
352,48,865,735,0.540625,0.88,0.289236,0.88,0.710764,0.435374,0.6085,1.446179,0.034099
352,48,864,736,0.54,0.88,0.289474,0.88,0.710526,0.435644,0.608,1.447368,0.035
352,48,863,737,0.539375,0.88,0.289712,0.88,0.710288,0.435913,0.6075,1.44856,0.035357
352,48,861,739,0.538125,0.88,0.29019,0.88,0.70981,0.436454,0.6065,1.450948,0.036
352,48,858,742,0.53625,0.88,0.290909,0.88,0.709091,0.437267,0.605,1.454545,0.036487
352,48,857,743,0.535625,0.88,0.29115,0.88,0.70885,0.437539,0.6045,1.455749,0.036667
352,48,856,744,0.535,0.88,0.291391,0.88,0.708609,0.437811,0.604,1.456954,0.036786
352,48,855,745,0.534375,0.88,0.291632,0.88,0.708368,0.438083,0.6035,1.458161,0.0375
351,49,855,745,0.534375,0.8775,0.291045,0.8775,0.708955,0.437111,0.603,1.455224,0.037896
351,49,851,749,0.531875,0.8775,0.292013,0.8775,0.707987,0.438202,0.601,1.460067,0.038224
351,49,847,753,0.529375,0.8775,0.292988,0.8775,0.707012,0.439299,0.599,1.464942,0.038705
351,49,846,754,0.52875,0.8775,0.293233,0.8775,0.706767,0.439574,0.5985,1.466165,0.038958
351,49,843,757,0.526875,0.8775,0.29397,0.8775,0.70603,0.440402,0.597,1.469849,0.039501
351,49,842,758,0.52625,0.8775,0.294216,0.8775,0.705784,0.440678,0.5965,1.471081,0.039734
351,49,841,759,0.525625,0.8775,0.294463,0.8775,0.705537,0.440955,0.596,1.472315,0.04
351,49,840,760,0.525,0.8775,0.29471,0.8775,0.70529,0.441232,0.5955,1.473552,0.04
351,49,831,769,0.519375,0.8775,0.296954,0.8775,0.703046,0.443742,0.591,1.484772,0.04
351,49,830,770,0.51875,0.8775,0.297206,0.8775,0.702794,0.444023,0.5905,1.486029,0.040355
351,49,829,771,0.518125,0.8775,0.297458,0.8775,0.702542,0.444304,0.59,1.487288,0.040738
350,50,829,771,0.518125,0.875,0.296862,0.875,0.703138,0.443319,0.5895,1.484309,0.040901
350,50,828,772,0.5175,0.875,0.297114,0.875,0.702886,0.443599,0.589,1.485569,0.041613
350,50,826,774,0.51625,0.875,0.297619,0.875,0.702381,0.444162,0.588,1.488095,0.041667
350,50,825,775,0.515625,0.875,0.297872,0.875,0.702128,0.444444,0.5875,1.489362,0.041742
350,50,823,777,0.514375,0.875,0.29838,0.875,0.70162,0.44501,0.5865,1.491901,0.041863
350,50,821,779,0.513125,0.875,0.29889,0.875,0.70111,0.445576,0.5855,1.494449,0.042727
350,50,820,780,0.5125,0.875,0.299145,0.875,0.700855,0.44586,0.585,1.495726,0.04359
350,50,819,781,0.511875,0.875,0.299401,0.875,0.700599,0.446144,0.5845,1.497006,0.043924
350,50,817,783,0.510625,0.875,0.299914,0.875,0.700086,0.446713,0.5835,1.499572,0.04416
349,51,817,783,0.510625,0.8725,0.299314,0.8725,0.700686,0.445722,0.583,1.496569,0.044837
349,51,816,784,0.51,0.8725,0.299571,0.8725,0.700429,0.446006,0.5825,1.497854,0.045
349,51,815,785,0.509375,0.8725,0.299828,0.8725,0.700172,0.446292,0.582,1.499141,0.045244
349,51,814,786,0.50875,0.8725,0.300086,0.8725,0.699914,0.446577,0.5815,1.50043,0.045497
349,51,813,787,0.508125,0.8725,0.300344,0.8725,0.699656,0.446863,0.581,1.501721,0.045536
349,51,810,790,0.50625,0.8725,0.301122,0.8725,0.698878,0.447723,0.5795,1.505608,0.045556
349,51,809,791,0.505625,0.8725,0.301382,0.8725,0.698618,0.44801,0.579,1.506908,0.045723
349,51,808,792,0.505,0.8725,0.301642,0.8725,0.698358,0.448298,0.5785,1.508211,0.046232
348,52,808,792,0.505,0.87,0.301038,0.87,0.698962,0.447301,0.578,1.50519,0.046667
348,52,807,793,0.504375,0.87,0.301299,0.87,0.698701,0.447588,0.5775,1.506494,0.046667
348,52,806,794,0.50375,0.87,0.30156,0.87,0.69844,0.447876,0.577,1.507799,0.046777
348,52,801,799,0.500625,0.87,0.302872,0.87,0.697128,0.449322,0.5745,1.51436,0.047
348,52,800,800,0.5,0.87,0.303136,0.87,0.696864,0.449612,0.574,1.515679,0.04701
348,52,798,802,0.49875,0.87,0.303665,0.87,0.696335,0.450194,0.573,1.518325,0.047745
348,52,795,805,0.496875,0.87,0.304462,0.87,0.695538,0.451069,0.5715,1.52231,0.048
348,52,794,806,0.49625,0.87,0.304729,0.87,0.695271,0.451362,0.571,1.523643,0.048333
348,52,793,807,0.495625,0.87,0.304996,0.87,0.695004,0.451655,0.5705,1.524978,0.0485
348,52,792,808,0.495,0.87,0.305263,0.87,0.694737,0.451948,0.57,1.526316,0.048667
348,52,791,809,0.494375,0.87,0.305531,0.87,0.694469,0.452242,0.5695,1.527656,0.048836
348,52,789,811,0.493125,0.87,0.306069,0.87,0.693931,0.45283,0.5685,1.530343,0.049316
348,52,788,812,0.4925,0.87,0.306338,0.87,0.693662,0.453125,0.568,1.53169,0.05
348,52,785,815,0.490625,0.87,0.307149,0.87,0.692851,0.454012,0.5665,1.535746,0.05
348,52,779,821,0.486875,0.87,0.308784,0.87,0.691216,0.455796,0.5635,1.543922,0.05
348,52,778,822,0.48625,0.87,0.309059,0.87,0.690941,0.456094,0.563,1.545293,0.050641
348,52,777,823,0.485625,0.87,0.309333,0.87,0.690667,0.456393,0.5625,1.546667,0.050698
348,52,776,824,0.485,0.87,0.309609,0.87,0.690391,0.456693,0.562,1.548043,0.05125
347,53,776,824,0.485,0.8675,0.308994,0.8675,0.691006,0.45568,0.5615,1.544969,0.051877
347,53,774,826,0.48375,0.8675,0.309545,0.8675,0.690455,0.456279,0.5605,1.547725,0.0525
346,54,774,826,0.48375,0.865,0.308929,0.865,0.691071,0.455263,0.56,1.544643,0.0525
346,54,773,827,0.483125,0.865,0.309205,0.865,0.690795,0.455563,0.5595,1.546023,0.054032
346,54,772,828,0.4825,0.865,0.309481,0.865,0.690519,0.455863,0.559,1.547406,0.054381
346,54,771,829,0.481875,0.865,0.309758,0.865,0.690242,0.456163,0.5585,1.548791,0.054761
346,54,763,837,0.476875,0.865,0.311993,0.865,0.688007,0.458582,0.5545,1.559964,0.057622
346,54,762,838,0.47625,0.865,0.312274,0.865,0.687726,0.458886,0.554,1.561372,0.06
344,56,752,848,0.47,0.86,0.313869,0.86,0.686131,0.459893,0.548,1.569343,0.060754
344,56,751,849,0.469375,0.86,0.314155,0.86,0.685845,0.460201,0.5475,1.570776,0.061088
344,56,750,850,0.46875,0.86,0.314442,0.86,0.685558,0.460509,0.547,1.572212,0.061592
344,56,749,851,0.468125,0.86,0.31473,0.86,0.68527,0.460817,0.5465,1.573651,0.061721
344,56,747,853,0.466875,0.86,0.315307,0.86,0.684693,0.461435,0.5455,1.576535,0.062143
344,56,746,854,0.46625,0.86,0.315596,0.86,0.684404,0.461745,0.545,1.577982,0.062333
344,56,745,855,0.465625,0.86,0.315886,0.86,0.684114,0.462055,0.5445,1.579431,0.062841
344,56,744,856,0.465,0.86,0.316176,0.86,0.683824,0.462366,0.544,1.580882,0.062845
343,57,744,856,0.465,0.8575,0.315547,0.8575,0.684453,0.461332,0.5435,1.577737,0.063957
343,57,743,857,0.464375,0.8575,0.315838,0.8575,0.684162,0.461642,0.543,1.57919,0.064126
343,57,740,860,0.4625,0.8575,0.316713,0.8575,0.683287,0.462576,0.5415,1.583564,0.064821
343,57,739,861,0.461875,0.8575,0.317006,0.8575,0.682994,0.462888,0.541,1.585028,0.064901
343,57,737,863,0.460625,0.8575,0.317593,0.8575,0.682407,0.463514,0.54,1.587963,0.065
343,57,736,864,0.46,0.8575,0.317887,0.8575,0.682113,0.463827,0.5395,1.589435,0.065
343,57,735,865,0.459375,0.8575,0.318182,0.8575,0.681818,0.464141,0.539,1.590909,0.065051
342,58,735,865,0.459375,0.855,0.317549,0.855,0.682451,0.463101,0.5385,1.587744,0.065821
342,58,733,867,0.458125,0.855,0.31814,0.855,0.68186,0.463729,0.5375,1.590698,0.066945
342,58,731,869,0.456875,0.855,0.318733,0.855,0.681267,0.464358,0.5365,1.593663,0.0675
342,58,730,870,0.45625,0.855,0.31903,0.855,0.68097,0.464674,0.536,1.595149,0.069532
342,58,727,873,0.454375,0.855,0.319925,0.855,0.680075,0.465623,0.5345,1.599626,0.07
342,58,722,878,0.45125,0.855,0.321429,0.855,0.678571,0.467213,0.532,1.607143,0.071111
342,58,721,879,0.450625,0.855,0.321731,0.855,0.678269,0.467532,0.5315,1.608655,0.07119
342,58,717,883,0.448125,0.855,0.322946,0.855,0.677054,0.468814,0.5295,1.614731,0.073434
342,58,716,884,0.4475,0.855,0.323251,0.855,0.676749,0.469136,0.529,1.616257,0.073587
342,58,714,886,0.44625,0.855,0.323864,0.855,0.676136,0.46978,0.528,1.619318,0.073667
341,59,714,886,0.44625,0.8525,0.323223,0.8525,0.676777,0.468729,0.5275,1.616114,0.073833
341,59,713,887,0.445625,0.8525,0.323529,0.8525,0.676471,0.469051,0.527,1.617647,0.0742
340,60,711,889,0.444375,0.85,0.323501,0.85,0.676499,0.468642,0.5255,1.617507,0.074804
340,60,710,890,0.44375,0.85,0.32381,0.85,0.67619,0.468966,0.525,1.619048,0.075531
340,60,708,892,0.4425,0.85,0.324427,0.85,0.675573,0.469613,0.524,1.622137,0.075951
340,60,706,894,0.44125,0.85,0.325048,0.85,0.674952,0.470263,0.523,1.625239,0.076667
340,60,704,896,0.44,0.85,0.32567,0.85,0.67433,0.470914,0.522,1.628352,0.076711
340,60,703,897,0.439375,0.85,0.325983,0.85,0.674017,0.47124,0.5215,1.629914,0.076909
340,60,702,898,0.43875,0.85,0.326296,0.85,0.673704,0.471567,0.521,1.631478,0.077011
340,60,701,899,0.438125,0.85,0.326609,0.85,0.673391,0.471895,0.5205,1.633045,0.077046
340,60,699,901,0.436875,0.85,0.327238,0.85,0.672762,0.47255,0.5195,1.636189,0.077424
340,60,697,903,0.435625,0.85,0.327869,0.85,0.672131,0.473208,0.5185,1.639344,0.078167
340,60,696,904,0.435,0.85,0.328185,0.85,0.671815,0.473538,0.518,1.640927,0.078452
340,60,695,905,0.434375,0.85,0.328502,0.85,0.671498,0.473868,0.5175,1.642512,0.0785
339,61,695,905,0.434375,0.8475,0.327853,0.8475,0.672147,0.472803,0.517,1.639265,0.078627
339,61,689,911,0.430625,0.8475,0.329767,0.8475,0.670233,0.47479,0.514,1.648833,0.078818
338,62,687,913,0.429375,0.845,0.329756,0.845,0.670244,0.474386,0.5125,1.64878,0.079143
338,62,686,914,0.42875,0.845,0.330078,0.845,0.669922,0.474719,0.512,1.650391,0.079345
338,62,685,915,0.428125,0.845,0.330401,0.845,0.669599,0.475053,0.5115,1.652004,0.079833
338,62,684,916,0.4275,0.845,0.330724,0.845,0.669276,0.475387,0.511,1.65362,0.08
337,63,677,923,0.423125,0.8425,0.332347,0.8425,0.667653,0.476662,0.507,1.661736,0.080043
337,63,673,927,0.420625,0.8425,0.333663,0.8425,0.666337,0.478014,0.505,1.668317,0.080565
337,63,671,929,0.419375,0.8425,0.334325,0.8425,0.665675,0.478693,0.504,1.671627,0.082044
337,63,668,932,0.4175,0.8425,0.335323,0.8425,0.664677,0.479715,0.5025,1.676617,0.082572
337,63,666,934,0.41625,0.8425,0.335992,0.8425,0.664008,0.480399,0.5015,1.67996,0.085
337,63,665,935,0.415625,0.8425,0.336327,0.8425,0.663673,0.480742,0.501,1.681637,0.086048
335,65,665,935,0.415625,0.8375,0.335,0.8375,0.665,0.478571,0.5,1.675,0.086592
335,65,662,938,0.41375,0.8375,0.336008,0.8375,0.663992,0.479599,0.4985,1.68004,0.086667
334,66,662,938,0.41375,0.835,0.335341,0.835,0.664659,0.47851,0.498,1.676707,0.08676
334,66,661,939,0.413125,0.835,0.335678,0.835,0.664322,0.478853,0.4975,1.678392,0.087322
334,66,657,943,0.410625,0.835,0.337033,0.835,0.662967,0.48023,0.4955,1.685166,0.087626
334,66,656,944,0.41,0.835,0.337374,0.835,0.662626,0.480576,0.495,1.686869,0.087833
334,66,655,945,0.409375,0.835,0.337715,0.835,0.662285,0.480922,0.4945,1.688574,0.088333
333,67,655,945,0.409375,0.8325,0.337045,0.8325,0.662955,0.479827,0.494,1.685223,0.088579
333,67,653,947,0.408125,0.8325,0.337728,0.8325,0.662272,0.480519,0.493,1.688641,0.088895
333,67,652,948,0.4075,0.8325,0.338071,0.8325,0.661929,0.480866,0.4925,1.690355,0.089038
333,67,651,949,0.406875,0.8325,0.338415,0.8325,0.661585,0.481214,0.492,1.692073,0.089646
333,67,650,950,0.40625,0.8325,0.338759,0.8325,0.661241,0.481562,0.4915,1.693795,0.09
333,67,644,956,0.4025,0.8325,0.340839,0.8325,0.659161,0.48366,0.4885,1.704197,0.090133
333,67,640,960,0.4,0.8325,0.34224,0.8325,0.65776,0.485069,0.4865,1.711202,0.090286
333,67,638,962,0.39875,0.8325,0.342945,0.8325,0.657055,0.485777,0.4855,1.714727,0.0925
333,67,637,963,0.398125,0.8325,0.343299,0.8325,0.656701,0.486131,0.485,1.716495,0.0925
333,67,636,964,0.3975,0.8325,0.343653,0.8325,0.656347,0.486486,0.4845,1.718266,0.093011
333,67,635,965,0.396875,0.8325,0.344008,0.8325,0.655992,0.486842,0.484,1.720041,0.094222
333,67,630,970,0.39375,0.8325,0.345794,0.8325,0.654206,0.488628,0.4815,1.728972,0.094306
333,67,629,971,0.393125,0.8325,0.346154,0.8325,0.653846,0.488987,0.481,1.730769,0.096083
332,68,629,971,0.393125,0.83,0.345473,0.83,0.654527,0.487877,0.4805,1.727367,0.096096
332,68,628,972,0.3925,0.83,0.345833,0.83,0.654167,0.488235,0.48,1.729167,0.096667
332,68,627,973,0.391875,0.83,0.346194,0.83,0.653806,0.488595,0.4795,1.73097,0.096835
332,68,626,974,0.39125,0.83,0.346555,0.83,0.653445,0.488954,0.479,1.732777,0.097497
332,68,625,975,0.390625,0.83,0.346917,0.83,0.653083,0.489315,0.4785,1.734587,0.1
331,69,618,982,0.38625,0.8275,0.348788,0.8275,0.651212,0.490734,0.4745,1.743941,0.1
331,69,617,983,0.385625,0.8275,0.349156,0.8275,0.650844,0.491098,0.474,1.745781,0.100479
331,69,615,985,0.384375,0.8275,0.349894,0.8275,0.650106,0.491828,0.473,1.749471,0.101444
331,69,614,986,0.38375,0.8275,0.350265,0.8275,0.649735,0.492193,0.4725,1.751323,0.102011
331,69,613,987,0.383125,0.8275,0.350636,0.8275,0.649364,0.49256,0.472,1.753178,0.102308
331,69,611,989,0.381875,0.8275,0.35138,0.8275,0.64862,0.493294,0.471,1.7569,0.102333
330,70,611,989,0.381875,0.825,0.350691,0.825,0.649309,0.49217,0.4705,1.753454,0.102381
329,71,610,990,0.38125,0.8225,0.350373,0.8225,0.649627,0.491412,0.4695,1.751864,0.102401
329,71,607,993,0.379375,0.8225,0.351496,0.8225,0.648504,0.492515,0.468,1.757479,0.102718
329,71,604,996,0.3775,0.8225,0.352626,0.8225,0.647374,0.493623,0.4665,1.76313,0.104952
329,71,603,997,0.376875,0.8225,0.353004,0.8225,0.646996,0.493994,0.466,1.765021,0.105
329,71,602,998,0.37625,0.8225,0.353383,0.8225,0.646617,0.494365,0.4655,1.766917,0.105659
329,71,601,999,0.375625,0.8225,0.353763,0.8225,0.646237,0.494737,0.465,1.768817,0.106667
329,71,600,1000,0.375,0.8225,0.354144,0.8225,0.645856,0.495109,0.4645,1.770721,0.108211
329,71,599,1001,0.374375,0.8225,0.354526,0.8225,0.645474,0.495482,0.464,1.772629,0.108913
328,72,598,1002,0.37375,0.82,0.354212,0.82,0.645788,0.494721,0.463,1.771058,0.109706
328,72,597,1003,0.373125,0.82,0.354595,0.82,0.645405,0.495094,0.4625,1.772973,0.109772
328,72,596,1004,0.3725,0.82,0.354978,0.82,0.645022,0.495468,0.462,1.774892,0.109952
328,72,595,1005,0.371875,0.82,0.355363,0.82,0.644637,0.495843,0.4615,1.776815,0.11
328,72,590,1010,0.36875,0.82,0.357298,0.82,0.642702,0.497724,0.459,1.786492,0.110333
