@RELATION biodiversitySpreadsheets_whithWeights

@ATTRIBUTE what	REAL
@ATTRIBUTE who 	REAL
@ATTRIBUTE how 	REAL
@ATTRIBUTE why	REAL
@ATTRIBUTE where REAL
@ATTRIBUTE when	REAL
@ATTRIBUTE class 	{spCatalog,spOccurrence,geneData,spMonitoring,expObservation}

@DATA
1.36,0.02,0.15,0.00,0.05,0.01,spCatalog
0.24,0.04,0.00,0.00,0.01,0.00,spCatalog
0.24,0.07,0.00,0.00,0.00,0.00,spCatalog
0.24,0.07,0.00,0.00,0.00,0.00,spCatalog
1.00,0.00,0.00,0.00,0.47,0.02,spCatalog
0.27,0.17,0.00,1.00,0.00,0.00,spCatalog
1.39,0.06,0.00,0.00,0.00,0.03,spCatalog
1.55,0.02,0.00,0.00,0.02,0.00,spCatalog
1.46,0.00,0.00,0.00,0.00,0.00,spCatalog
1.46,0.00,0.00,0.00,0.00,0.00,spCatalog
0.50,0.00,0.00,0.00,0.00,0.00,spCatalog
0.45,0.00,0.00,0.00,0.00,0.00,spCatalog
0.53,0.00,0.00,0.00,0.00,0.00,spCatalog
0.53,0.00,0.00,0.00,0.00,0.00,spCatalog
0.54,0.00,0.00,1.00,0.00,0.00,spCatalog
0.52,0.00,0.00,1.00,0.04,0.00,spCatalog
0.01,1.02,0.10,0.15,0.02,0.05,spCatalog
1.06,0.00,0.00,0.00,0.04,0.03,spCatalog
0.00,0.25,0.04,0.00,0.00,0.05,spCatalog
1.25,0.00,0.00,0.00,0.11,0.00,spCatalog
0.18,0.02,0.00,0.00,0.00,0.00,spCatalog
1.11,0.25,0.06,0.00,0.04,0.00,spCatalog
0.55,1.00,0.00,0.00,0.00,0.00,spCatalog
1.46,0.00,0.00,0.00,0.00,0.00,spCatalog
0.40,0.00,0.00,0.00,0.02,0.11,spCatalog
0.00,1.00,0.00,0.04,0.06,0.11,spCatalog
1.36,0.06,0.00,0.04,0.00,0.00,spCatalog
1.46,0.00,0.00,0.00,0.00,0.00,spCatalog
0.09,1.28,0.02,0.00,0.07,0.01,spCatalog
0.07,0.00,0.00,0.00,0.04,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
1.46,0.00,0.00,0.00,0.00,0.00,spCatalog
1.28,0.06,0.00,0.00,0.01,0.05,spCatalog
1.34,0.19,0.00,0.01,0.03,0.01,spCatalog
0.21,0.00,0.00,0.00,0.01,0.00,spCatalog
0.21,0.00,0.00,0.00,0.01,0.00,spCatalog
1.00,0.00,0.00,0.00,0.10,0.13,spCatalog
0.00,1.25,0.00,0.00,0.13,0.00,spCatalog
0.02,0.36,0.00,0.00,0.07,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
1.51,0.00,0.00,0.00,0.02,0.00,spCatalog
1.51,0.00,0.00,0.00,0.02,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
1.39,0.06,0.00,0.00,0.00,0.03,spCatalog
0.26,0.00,0.01,0.00,0.06,0.01,spCatalog
1.07,0.04,0.07,0.17,0.02,0.25,spCatalog
0.54,0.01,0.00,0.00,0.03,0.01,spCatalog
1.31,0.01,0.00,0.00,0.01,0.00,spCatalog
1.29,0.02,0.01,0.11,0.02,0.02,spCatalog
1.29,0.02,0.01,0.11,0.02,0.02,spCatalog
0.45,0.01,0.00,0.00,0.02,0.01,spCatalog
0.26,0.02,0.00,0.00,0.00,0.25,spCatalog
1.53,0.00,0.00,0.00,0.00,0.00,spCatalog
1.53,0.00,0.00,0.00,0.00,0.00,spCatalog
1.24,0.25,0.00,0.01,0.00,0.01,spCatalog
1.23,0.25,0.00,0.01,0.00,0.01,spCatalog
1.56,0.01,0.00,0.00,0.00,0.00,spCatalog
1.15,0.00,0.00,0.00,0.06,0.25,spCatalog
1.25,0.00,0.01,0.12,0.01,0.01,spCatalog
1.32,0.08,0.00,0.00,0.11,0.00,spCatalog
0.36,0.00,0.00,0.00,0.06,0.00,spCatalog
0.36,0.00,0.00,0.00,0.06,0.00,spCatalog
1.31,0.00,0.00,0.00,0.00,0.00,spCatalog
0.26,0.03,0.00,0.00,0.01,0.02,spCatalog
0.00,1.10,0.00,0.00,0.00,0.00,spCatalog
0.00,0.36,0.00,0.06,0.05,0.00,spCatalog
1.36,0.04,0.02,0.00,0.03,0.00,spCatalog
0.00,0.27,0.00,0.11,0.14,0.03,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
0.00,0.25,0.00,0.00,0.11,0.06,spCatalog
1.54,0.00,0.00,0.00,0.01,0.00,spCatalog
1.06,0.03,0.01,0.25,0.03,0.02,spCatalog
1.32,0.08,0.00,0.00,0.11,0.00,spCatalog
1.21,0.00,0.00,0.00,0.00,0.00,spCatalog
1.48,0.00,0.00,0.00,0.01,0.00,spCatalog
1.36,0.06,0.00,0.00,0.09,0.01,spCatalog
0.00,0.36,0.00,0.04,0.02,0.00,spCatalog
1.06,0.00,0.00,0.11,0.00,0.00,spCatalog
0.11,1.31,0.00,0.00,0.00,0.00,spCatalog
0.09,0.02,0.00,0.00,0.04,0.01,spCatalog
0.51,0.04,0.00,0.00,0.00,0.00,spCatalog
0.45,0.06,0.01,0.00,0.04,0.01,spCatalog
0.25,0.00,0.00,0.00,0.17,0.00,spCatalog
1.46,0.03,0.00,0.00,0.01,0.01,spCatalog
0.11,0.00,0.00,1.25,0.00,0.00,spCatalog
1.51,0.11,0.00,0.00,0.00,0.00,spCatalog
0.00,0.36,0.00,0.00,0.03,0.02,spCatalog
0.00,1.01,0.38,0.00,0.18,0.02,spCatalog
0.17,0.01,1.04,0.00,0.10,0.01,spCatalog
0.00,0.36,0.00,0.00,0.10,0.01,spCatalog
0.27,0.00,0.00,0.00,0.00,0.00,spCatalog
1.31,0.11,0.00,0.00,0.00,0.00,spCatalog
1.07,0.37,0.00,0.00,0.01,0.01,spCatalog
0.23,0.02,0.00,0.00,0.01,0.01,spCatalog
0.02,0.36,0.03,0.12,0.08,0.02,spCatalog
1.01,0.02,0.09,0.39,0.06,0.03,spCatalog
1.32,0.08,0.00,0.00,0.11,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
0.27,0.05,0.00,0.00,0.00,0.00,spCatalog
0.11,0.28,0.00,0.00,0.00,0.10,spCatalog
1.11,0.31,0.00,0.00,0.00,0.04,spCatalog
0.28,0.25,0.00,1.00,0.00,0.00,spCatalog
1.59,0.00,0.00,0.00,0.00,0.00,spCatalog
0.25,0.00,1.00,0.00,0.17,0.00,spCatalog
0.16,1.36,0.00,0.00,0.01,0.00,spCatalog
1.07,0.28,0.00,0.00,0.02,0.15,spCatalog
1.55,0.01,0.00,0.00,0.02,0.01,spCatalog
1.54,0.00,0.00,0.00,0.01,0.00,spCatalog
1.55,0.02,0.00,0.00,0.00,0.00,spCatalog
1.23,0.03,0.00,0.00,0.04,0.25,spCatalog
0.40,1.00,0.00,0.00,0.00,0.00,spCatalog
1.54,0.01,0.00,0.00,0.01,0.00,spCatalog
1.25,0.00,0.00,0.11,0.06,0.06,spCatalog
1.11,0.00,0.00,0.00,0.00,0.04,spCatalog
0.42,0.00,0.00,0.00,0.00,0.00,spCatalog
0.42,0.00,0.00,0.00,0.00,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
0.53,0.00,0.00,0.00,0.00,0.01,spCatalog
1.46,0.02,0.00,0.01,0.01,0.00,spCatalog
0.23,0.02,0.00,0.00,0.01,0.01,spCatalog
0.48,0.00,0.00,0.00,0.00,0.00,spCatalog
0.49,0.07,0.00,0.00,0.01,0.00,spCatalog
1.53,0.01,0.00,0.00,0.03,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
0.36,0.06,0.00,0.00,0.00,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.51,0.02,0.00,0.00,0.00,0.00,spCatalog
1.54,0.00,0.00,0.00,0.01,0.00,spCatalog
1.31,0.00,0.00,0.00,0.00,0.26,spCatalog
1.21,0.00,0.00,0.00,0.00,0.00,spCatalog
1.21,0.00,0.00,0.00,0.00,0.00,spCatalog
1.00,0.00,0.00,0.00,0.11,0.06,spCatalog
0.39,0.00,0.00,0.00,0.00,0.00,spCatalog
1.46,0.03,0.00,0.00,0.02,0.02,spCatalog
0.46,0.01,0.00,0.00,0.01,0.12,spCatalog
0.49,0.00,0.00,1.00,0.00,0.00,spCatalog
1.59,0.00,0.00,0.00,0.00,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
